dataset,split_name,index,mode,format,action,action_name,state,hit,passes,reliable,tc_score,tc_probe_count,tc_stage,vc_score,tc_source,vc_source,vc_cascade_depth
MME,LLaVA-NeXT-8B_Biased_Test,983,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,984,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,989,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,994,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1002,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1006,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1012,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1013,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1017,vcf_only,Oth,Visual-Grayscale,Visual-Grayscale,visual_gray,0.0,3,1,0.0234017502516508,1,tc_qmask,1.0,none,gray,1
MME,LLaVA-NeXT-8B_Biased_Test,1018,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1054,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1059,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1074,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1079,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1094,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1098,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1128,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1142,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1144,vcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1148,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1151,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1154,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1162,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1168,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1169,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1174,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1178,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1182,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1183,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1186,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1192,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1202,both,Oth,Visual-CenterMask,Visual-CenterMask,visual_center,0.0,5,1,0.0514696948230266,1,tc_qmask,2.0,none,center,3
MME,LLaVA-NeXT-8B_Biased_Test,1204,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1206,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1207,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1212,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1216,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1218,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1222,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1224,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1228,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1232,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1234,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1238,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1242,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1244,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1246,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1247,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1252,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1254,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1256,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1258,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1259,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1266,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1268,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1272,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1274,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1276,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1282,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1293,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1294,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1296,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1302,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1304,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1312,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1322,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1324,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1327,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1328,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1338,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1339,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1343,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1344,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1352,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1358,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1368,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1369,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1372,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1374,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1376,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1382,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1386,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1387,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1392,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1394,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1396,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1398,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1399,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1402,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1404,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1406,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1408,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1409,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1412,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1414,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1422,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1424,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1438,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1446,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1457,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1462,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1468,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1472,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1474,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1476,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1487,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1488,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1492,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1494,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1497,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1502,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1508,tcf_only,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.0604531541466712,1,tc_qmask,2.0,qmask,strong,
MME,LLaVA-NeXT-8B_Biased_Test,1514,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1516,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1518,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1526,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1527,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1528,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1536,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1538,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1541,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1542,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1544,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1546,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1548,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1552,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1554,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1556,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1558,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1562,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1563,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1564,both,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1566,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1568,tcf_only,Oth,Visual-StrongBlur,Visual-StrongBlur,visual_strong,0.0,5,1,0.0002578536514192,1,tc_qmask,2.0,none,strong,3
MME,LLaVA-NeXT-8B_Biased_Test,1572,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1574,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1576,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1578,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1579,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1583,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1586,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1589,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1593,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1594,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1601,vcf_only,Oth,Visual-Grayscale,Visual-Grayscale,visual_gray,0.0,5,1,0.0455543398857116,1,tc_qmask,1.0,none,gray,3
MME,LLaVA-NeXT-8B_Biased_Test,1609,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1613,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1617,vcf_only,Oth,Visual-Grayscale,Visual-Grayscale,visual_gray,0.0,5,1,0.0325998775660991,1,tc_qmask,2.0,none,gray,3
MME,LLaVA-NeXT-8B_Biased_Test,1618,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,1.0,4,1,0.2439276278018951,1,tc_qmask,2.0,qmask,strong,
MME,LLaVA-NeXT-8B_Biased_Test,1619,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1623,vcf_only,Oth,Visual-Grayscale,Visual-Grayscale,visual_gray,0.0,3,1,0.0026517049409449,1,tc_qmask,2.0,none,gray,1
MME,LLaVA-NeXT-8B_Biased_Test,1624,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1631,vcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1633,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1637,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1652,both,Oth,Joint-StrongBlur-QuestionMask,Joint-StrongBlur-QuestionMask,joint_strong,0.0,4,1,0.102778136730194,1,tc_qmask,1.0,qmask,strong,
MME,LLaVA-NeXT-8B_Biased_Test,1654,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1664,vcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1666,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1671,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1674,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1682,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1683,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MME,LLaVA-NeXT-8B_Biased_Test,1684,tcf_only,Oth,Conservative-2VC2TC,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
